7149197312.00000000	-0.00706345	-0.01244138
7149199872.00000000	-0.00700255	-0.01236632
7149202432.00000000	-0.00706547	-0.01224886
7149204992.00000000	-0.00684426	-0.01212390
7149207552.00000000	-0.00728962	-0.01235540
7149210112.00000000	-0.00711509	-0.01224125
7149212672.00000000	-0.00706924	-0.01237541
7149214720.00000000	-0.00711435	-0.01226814
7149217280.00000000	-0.00726618	-0.01240589
7149219840.00000000	-0.00728309	-0.01219232
7149222400.00000000	-0.00727675	-0.01230340
7149224960.00000000	-0.00714081	-0.01211278
7149227520.00000000	-0.00717606	-0.01225773
7149230080.00000000	-0.00728807	-0.01204696
7149232640.00000000	-0.00725241	-0.01216170
7149234688.00000000	-0.00708904	-0.01207445
7149237248.00000000	-0.00737369	-0.01214012
7149239808.00000000	-0.00727487	-0.01216472
7149242368.00000000	-0.00741103	-0.01213034
7149244928.00000000	-0.00742801	-0.01227411
7149247488.00000000	-0.00741000	-0.01200454
7149250048.00000000	-0.00748529	-0.01212119
7149252608.00000000	-0.00733563	-0.01203316
7149255168.00000000	-0.00756606	-0.01200872
7149257216.00000000	-0.00758275	-0.01213048
7149259776.00000000	-0.00750025	-0.01200467
7149262336.00000000	-0.00760483	-0.01201533
7149264896.00000000	-0.00760104	-0.01193912
7149267456.00000000	-0.00745766	-0.01194914
7149270016.00000000	-0.00766455	-0.01192093
7149272576.00000000	-0.00774996	-0.01188933
7149275136.00000000	-0.00768263	-0.01191414
7149277184.00000000	-0.00765757	-0.01202589
7149279744.00000000	-0.00776694	-0.01194838
7149282304.00000000	-0.00755447	-0.01174201
7149284864.00000000	-0.00734639	-0.01189980
7149287424.00000000	-0.00790007	-0.01207550
7149289984.00000000	-0.00778200	-0.01194288
7149292544.00000000	-0.00769907	-0.01204068
7149295104.00000000	-0.00789051	-0.01184577
7149297664.00000000	-0.00774463	-0.01177156
7149299712.00000000	-0.00784863	-0.01188757
7149302272.00000000	-0.00776093	-0.01194445
7149304832.00000000	-0.00777368	-0.01190974
7149307392.00000000	-0.00785572	-0.01162319
7149309952.00000000	-0.00796128	-0.01174260
7149312512.00000000	-0.00787839	-0.01193175
7149315072.00000000	-0.00806001	-0.01170590
7149317632.00000000	-0.00797668	-0.01185560
7149319680.00000000	-0.00799858	-0.01167459
7149322240.00000000	-0.00808775	-0.01170045
7149324800.00000000	-0.00803741	-0.01159581
7149327360.00000000	-0.00822775	-0.01163924
7149329920.00000000	-0.00787715	-0.01168056
7149332480.00000000	-0.00810132	-0.01168516
7149335040.00000000	-0.00811980	-0.01149727
7149337600.00000000	-0.00805140	-0.01156989
7149340160.00000000	-0.00817063	-0.01165564
7149342208.00000000	-0.00819222	-0.01162699
7149344768.00000000	-0.00834798	-0.01186376
7149347328.00000000	-0.00810065	-0.01168108
7149349888.00000000	-0.00831423	-0.01152025
7149352448.00000000	-0.00812997	-0.01142569
7149355008.00000000	-0.00829814	-0.01155546
7149357568.00000000	-0.00830111	-0.01162820
7149360128.00000000	-0.00817537	-0.01142170
7149362176.00000000	-0.00813681	-0.01162352
7149364736.00000000	-0.00826741	-0.01160480
7149367296.00000000	-0.00837682	-0.01144112
7149369856.00000000	-0.00837792	-0.01136945
7149372416.00000000	-0.00849435	-0.01146898
7149374976.00000000	-0.00841141	-0.01154635
7149377536.00000000	-0.00826311	-0.01137882
7149380096.00000000	-0.00843969	-0.01143664
7149382656.00000000	-0.00828078	-0.01137877
7149384704.00000000	-0.00850004	-0.01123118
7149387264.00000000	-0.00857612	-0.01134432
7149389824.00000000	-0.00850507	-0.01126958
7149392384.00000000	-0.00844062	-0.01122781
7149394944.00000000	-0.00870800	-0.01132140
7149397504.00000000	-0.00855691	-0.01133467
7149400064.00000000	-0.00857867	-0.01125606
7149402624.00000000	-0.00851427	-0.01126403
7149404672.00000000	-0.00859967	-0.01108905
7149407232.00000000	-0.00872031	-0.01128838
7149409792.00000000	-0.00864920	-0.01118397
7149412352.00000000	-0.00862922	-0.01115717
7149414912.00000000	-0.00880667	-0.01108196
7149417472.00000000	-0.00849387	-0.01113719
7149420032.00000000	-0.00895092	-0.01115485
7149422592.00000000	-0.00872394	-0.01124605
7149424640.00000000	-0.00863393	-0.01124062
7149427200.00000000	-0.00885011	-0.01128697
7149429760.00000000	-0.00885549	-0.01122466
7149432320.00000000	-0.00876539	-0.01105902
7149434880.00000000	-0.00866887	-0.01106351
7149437440.00000000	-0.00892870	-0.01107336
7149440000.00000000	-0.00886493	-0.01107286
7149442560.00000000	-0.00886465	-0.01103356
7149445120.00000000	-0.00892585	-0.01072172
7149447168.00000000	-0.00880392	-0.01104254
7149449728.00000000	-0.00887855	-0.01119375
7149452288.00000000	-0.00909470	-0.01093793
7149454848.00000000	-0.00896847	-0.01080651
7149457408.00000000	-0.00869546	-0.01071474
7149459968.00000000	-0.00899310	-0.01090144
7149462528.00000000	-0.00905139	-0.01087725
7149465088.00000000	-0.00908324	-0.01081662
7149467136.00000000	-0.00894380	-0.01086181
7149469696.00000000	-0.00907127	-0.01089711
7149472256.00000000	-0.00911970	-0.01075175
7149474816.00000000	-0.00924731	-0.01100458
7149477376.00000000	-0.00905823	-0.01069514
7149479936.00000000	-0.00916877	-0.01064313
7149482496.00000000	-0.00908186	-0.01098002
7149485056.00000000	-0.00896648	-0.01068388
7149487616.00000000	-0.00925273	-0.01072090
7149489664.00000000	-0.00908446	-0.01071261
7149492224.00000000	-0.00936407	-0.01057884
7149494784.00000000	-0.00929264	-0.01073411
7149497344.00000000	-0.00930185	-0.01076963
7149499904.00000000	-0.00927680	-0.01065930
7149502464.00000000	-0.00950171	-0.01077810
7149505024.00000000	-0.00933744	-0.01068409
7149507584.00000000	-0.00918414	-0.01043325
7149509632.00000000	-0.00923801	-0.01063759
7149512192.00000000	-0.00931681	-0.01060105
7149514752.00000000	-0.00945835	-0.01068144
7149517312.00000000	-0.00959976	-0.01054384
7149519872.00000000	-0.00930872	-0.01048665
7149522432.00000000	-0.00936000	-0.01063071
7149524992.00000000	-0.00953659	-0.01068141
7149527552.00000000	-0.00926222	-0.01039827
7149530112.00000000	-0.00952630	-0.01035224
7149532160.00000000	-0.00963760	-0.01048199
7149534720.00000000	-0.00965861	-0.01046859
7149537280.00000000	-0.00947097	-0.01046605
7149539840.00000000	-0.00980796	-0.01050438
7149542400.00000000	-0.00959123	-0.01051605
7149544960.00000000	-0.00941637	-0.01029397
7149547520.00000000	-0.00962288	-0.01044685
7149550080.00000000	-0.00974464	-0.01038310
7149552128.00000000	-0.00965378	-0.01031825
7149554688.00000000	-0.00955439	-0.01046516
7149557248.00000000	-0.00964849	-0.01054004
7149559808.00000000	-0.00952566	-0.01032073
7149562368.00000000	-0.00983149	-0.01034010
7149564928.00000000	-0.00975492	-0.01043540
7149567488.00000000	-0.00962877	-0.01028451
7149570048.00000000	-0.00959246	-0.01025151
7149572608.00000000	-0.00982219	-0.01032836
7149574656.00000000	-0.00987894	-0.01002526
7149577216.00000000	-0.00981735	-0.01010344
7149579776.00000000	-0.00981484	-0.01029177
7149582336.00000000	-0.00976805	-0.01020181
7149584896.00000000	-0.00983433	-0.00999791
7149587456.00000000	-0.00990316	-0.01013539
7149590016.00000000	-0.00976437	-0.01011749
7149592576.00000000	-0.00975074	-0.01010828
7149594624.00000000	-0.01002330	-0.01020085
7149597184.00000000	-0.00979715	-0.01009611
7149599744.00000000	-0.00985326	-0.01014135
7149602304.00000000	-0.00990052	-0.00998382
7149604864.00000000	-0.00995811	-0.01000837
7149607424.00000000	-0.00990312	-0.00999091
7149609984.00000000	-0.01006844	-0.01026507
7149612544.00000000	-0.01010710	-0.00996722
7149615104.00000000	-0.01005398	-0.01024936
7149617152.00000000	-0.01005564	-0.00976099
7149619712.00000000	-0.00997036	-0.00984922
7149622272.00000000	-0.01022169	-0.00983671
7149624832.00000000	-0.01026242	-0.00976964
7149627392.00000000	-0.01006105	-0.00985776
7149629952.00000000	-0.00996755	-0.00984116
7149632512.00000000	-0.01025186	-0.00981154
7149635072.00000000	-0.01018125	-0.00997969
7149637120.00000000	-0.01008942	-0.00980889
7149639680.00000000	-0.01013854	-0.00961804
7149642240.00000000	-0.01013722	-0.00971985
7149644800.00000000	-0.01025186	-0.00980304
7149647360.00000000	-0.01030069	-0.00975898
7149649920.00000000	-0.01018172	-0.00983325
7149652480.00000000	-0.01018262	-0.00979794
7149655040.00000000	-0.01020973	-0.00974742
7149657600.00000000	-0.01042807	-0.00963387
7149659648.00000000	-0.01051320	-0.00986630
7149662208.00000000	-0.01030437	-0.00963446
7149664768.00000000	-0.01045201	-0.00946763
7149667328.00000000	-0.01048089	-0.00942176
7149669888.00000000	-0.01027908	-0.00949856
7149672448.00000000	-0.01034431	-0.00941657
7149675008.00000000	-0.01043815	-0.00977699
7149677568.00000000	-0.01053295	-0.00972018
7149679616.00000000	-0.01030149	-0.00940829
7149682176.00000000	-0.01038964	-0.00943357
7149684736.00000000	-0.01034025	-0.00964417
7149687296.00000000	-0.01031053	-0.00936670
7149689856.00000000	-0.01058942	-0.00954157
7149692416.00000000	-0.01074238	-0.00923975
7149694976.00000000	-0.01064685	-0.00919613
7149697536.00000000	-0.01065040	-0.00931362
7149699584.00000000	-0.01062275	-0.00930995
7149702144.00000000	-0.01073806	-0.00946019
7149704704.00000000	-0.01073451	-0.00922278
7149707264.00000000	-0.01062794	-0.00930292
7149709824.00000000	-0.01083906	-0.00915420
7149712384.00000000	-0.01080261	-0.00911984
7149714944.00000000	-0.01064150	-0.00921945
7149717504.00000000	-0.01091404	-0.00921706
7149720064.00000000	-0.01056946	-0.00902640
7149722112.00000000	-0.01067328	-0.00933100
7149724672.00000000	-0.01065111	-0.00939276
7149727232.00000000	-0.01083886	-0.00934807
7149729792.00000000	-0.01065638	-0.00911572
7149732352.00000000	-0.01090579	-0.00931191
7149734912.00000000	-0.01086789	-0.00909439
7149737472.00000000	-0.01089674	-0.00924527
7149740032.00000000	-0.01088439	-0.00906628
7149742080.00000000	-0.01097740	-0.00917706
7149744640.00000000	-0.01077951	-0.00898488
7149747200.00000000	-0.01082594	-0.00907866
7149749760.00000000	-0.01082907	-0.00908765
7149752320.00000000	-0.01083349	-0.00908565
7149754880.00000000	-0.01088916	-0.00883655
7149757440.00000000	-0.01085682	-0.00892552
7149760000.00000000	-0.01105947	-0.00905764
7149762560.00000000	-0.01107737	-0.00909289
7149764608.00000000	-0.01082696	-0.00878395
7149767168.00000000	-0.01101235	-0.00880278
7149769728.00000000	-0.01103003	-0.00882269
7149772288.00000000	-0.01105814	-0.00908916
7149774848.00000000	-0.01103326	-0.00885897
7149777408.00000000	-0.01092118	-0.00875188
7149779968.00000000	-0.01106138	-0.00874491
7149782528.00000000	-0.01118657	-0.00869985
7149784576.00000000	-0.01119083	-0.00877286
7149787136.00000000	-0.01099718	-0.00868374
7149789696.00000000	-0.01113936	-0.00849410
7149792256.00000000	-0.01122226	-0.00875130
7149794816.00000000	-0.01121883	-0.00863709
7149797376.00000000	-0.01105474	-0.00874542
7149799936.00000000	-0.01105563	-0.00851869
7149802496.00000000	-0.01116524	-0.00868120
7149805056.00000000	-0.01128908	-0.00869127
7149807104.00000000	-0.01113517	-0.00849133
7149809664.00000000	-0.01128606	-0.00844037
7149812224.00000000	-0.01124954	-0.00866702
7149814784.00000000	-0.01127165	-0.00854187
7149817344.00000000	-0.01124984	-0.00850824
7149819904.00000000	-0.01140254	-0.00845906
7149822464.00000000	-0.01125147	-0.00861682
7149825024.00000000	-0.01123631	-0.00857221
7149827072.00000000	-0.01134438	-0.00854748
7149829632.00000000	-0.01138046	-0.00829784
7149832192.00000000	-0.01142016	-0.00858273
7149834752.00000000	-0.01137697	-0.00834343
7149837312.00000000	-0.01136708	-0.00819545
7149839872.00000000	-0.01158629	-0.00827847
7149842432.00000000	-0.01153093	-0.00840190
7149844992.00000000	-0.01141272	-0.00836777
7149847552.00000000	-0.01145379	-0.00842340
7149849600.00000000	-0.01167451	-0.00832201
7149852160.00000000	-0.01149613	-0.00837923
7149854720.00000000	-0.01139497	-0.00832634
7149857280.00000000	-0.01141245	-0.00817227
7149859840.00000000	-0.01137540	-0.00811338
7149862400.00000000	-0.01150455	-0.00825794
7149864960.00000000	-0.01144958	-0.00828196
7149867520.00000000	-0.01153259	-0.00821489
7149869568.00000000	-0.01146436	-0.00823884
7149872128.00000000	-0.01154888	-0.00826328
7149874688.00000000	-0.01169025	-0.00809091
7149877248.00000000	-0.01137954	-0.00795859
7149879808.00000000	-0.01151887	-0.00813038
7149882368.00000000	-0.01181414	-0.00798006
7149884928.00000000	-0.01177863	-0.00792739
7149887488.00000000	-0.01161690	-0.00798723
7149890048.00000000	-0.01165372	-0.00800470
7149892096.00000000	-0.01163025	-0.00797718
7149894656.00000000	-0.01165362	-0.00786455
7149897216.00000000	-0.01154015	-0.00779116
7149899776.00000000	-0.01180953	-0.00794561
7149902336.00000000	-0.01178538	-0.00800558
7149904896.00000000	-0.01177732	-0.00784504
7149907456.00000000	-0.01185039	-0.00790820
7149910016.00000000	-0.01177826	-0.00785682
7149912064.00000000	-0.01164954	-0.00775558
7149914624.00000000	-0.01177389	-0.00770939
7149917184.00000000	-0.01174253	-0.00781867
7149919744.00000000	-0.01182455	-0.00777805
7149922304.00000000	-0.01194525	-0.00757152
7149924864.00000000	-0.01169918	-0.00776117
7149927424.00000000	-0.01189818	-0.00770456
7149929984.00000000	-0.01199179	-0.00760506
7149932544.00000000	-0.01189107	-0.00780826
7149934592.00000000	-0.01182638	-0.00763623
7149937152.00000000	-0.01198690	-0.00756483
7149939712.00000000	-0.01195881	-0.00755374
7149942272.00000000	-0.01187907	-0.00753918
7149944832.00000000	-0.01186193	-0.00764979
7149947392.00000000	-0.01194835	-0.00745763
7149949952.00000000	-0.01197227	-0.00728860
7149952512.00000000	-0.01202564	-0.00755470
7149954560.00000000	-0.01191043	-0.00739252
7149957120.00000000	-0.01186698	-0.00744108
7149959680.00000000	-0.01204680	-0.00741989
7149962240.00000000	-0.01196623	-0.00751024
7149964800.00000000	-0.01208567	-0.00728841
7149967360.00000000	-0.01206408	-0.00724994
7149969920.00000000	-0.01210608	-0.00734037
7149972480.00000000	-0.01220179	-0.00728795
7149975040.00000000	-0.01228224	-0.00729694
7149977088.00000000	-0.01192644	-0.00742948
7149979648.00000000	-0.01225476	-0.00712951
7149982208.00000000	-0.01206627	-0.00720125
7149984768.00000000	-0.01212504	-0.00703949
7149987328.00000000	-0.01212678	-0.00727034
7149989888.00000000	-0.01230756	-0.00715180
7149992448.00000000	-0.01236880	-0.00709450
7149995008.00000000	-0.01213486	-0.00703979
7149997056.00000000	-0.01223174	-0.00709747
7149999616.00000000	-0.01218641	-0.00712473
7150002176.00000000	-0.01200910	-0.00703133
7150004736.00000000	-0.01220013	-0.00695914
7150007296.00000000	-0.01234781	-0.00697970
7150009856.00000000	-0.01221525	-0.00698179
7150012416.00000000	-0.01230116	-0.00715783
7150014976.00000000	-0.01223093	-0.00682150
7150017536.00000000	-0.01225975	-0.00706221
7150019584.00000000	-0.01224452	-0.00699769
7150022144.00000000	-0.01231537	-0.00667891
7150024704.00000000	-0.01244479	-0.00683987
7150027264.00000000	-0.01245342	-0.00701899
7150029824.00000000	-0.01231374	-0.00683642
7150032384.00000000	-0.01255852	-0.00682604
7150034944.00000000	-0.01233395	-0.00660861
7150037504.00000000	-0.01239287	-0.00675557
7150039552.00000000	-0.01225135	-0.00652642
7150042112.00000000	-0.01222011	-0.00673071
7150044672.00000000	-0.01245018	-0.00675091
7150047232.00000000	-0.01232888	-0.00649826
7150049792.00000000	-0.01257385	-0.00669208
7150052352.00000000	-0.01234316	-0.00656754
7150054912.00000000	-0.01263443	-0.00651440
7150057472.00000000	-0.01259155	-0.00663983
7150060032.00000000	-0.01256734	-0.00648640
7150062080.00000000	-0.01245873	-0.00664920
7150064640.00000000	-0.01254236	-0.00657949
7150067200.00000000	-0.01255713	-0.00647261
7150069760.00000000	-0.01262858	-0.00663826
7150072320.00000000	-0.01243746	-0.00644898
7150074880.00000000	-0.01249888	-0.00630052
7150077440.00000000	-0.01249571	-0.00643492
7150080000.00000000	-0.01257627	-0.00636039
7150082048.00000000	-0.01257253	-0.00640820
7150084608.00000000	-0.01256036	-0.00626282
7150087168.00000000	-0.01251052	-0.00631371
7150089728.00000000	-0.01244470	-0.00625658
7150092288.00000000	-0.01265916	-0.00627336
7150094848.00000000	-0.01244879	-0.00617182
7150097408.00000000	-0.01274184	-0.00610089
7150099968.00000000	-0.01270955	-0.00617042
7150102528.00000000	-0.01266271	-0.00626046
7150104576.00000000	-0.01258319	-0.00625582
7150107136.00000000	-0.01256563	-0.00603227
7150109696.00000000	-0.01258498	-0.00606852
7150112256.00000000	-0.01277638	-0.00603360
7150114816.00000000	-0.01267392	-0.00606381
7150117376.00000000	-0.01268297	-0.00601339
7150119936.00000000	-0.01281743	-0.00623868
7150122496.00000000	-0.01269580	-0.00596397
7150124544.00000000	-0.01277035	-0.00589793
7150127104.00000000	-0.01268908	-0.00610460
7150129664.00000000	-0.01267746	-0.00606109
7150132224.00000000	-0.01296782	-0.00587781
7150134784.00000000	-0.01267953	-0.00588595
7150137344.00000000	-0.01293110	-0.00585931
7150139904.00000000	-0.01259946	-0.00573469
7150142464.00000000	-0.01289196	-0.00597698
7150145024.00000000	-0.01273577	-0.00586892
7150147072.00000000	-0.01281925	-0.00594024
7150149632.00000000	-0.01272049	-0.00570132
7150152192.00000000	-0.01303075	-0.00595470
7150154752.00000000	-0.01284394	-0.00580691
7150157312.00000000	-0.01288327	-0.00574366
7150159872.00000000	-0.01270029	-0.00589423
7150162432.00000000	-0.01294452	-0.00574508
7150164992.00000000	-0.01300037	-0.00577127
7150167040.00000000	-0.01293469	-0.00542070
7150169600.00000000	-0.01287385	-0.00559221
7150172160.00000000	-0.01290144	-0.00556305
7150174720.00000000	-0.01289951	-0.00547175
7150177280.00000000	-0.01293675	-0.00549530
7150179840.00000000	-0.01301101	-0.00547879
7150182400.00000000	-0.01305768	-0.00555352
7150184960.00000000	-0.01294951	-0.00541318
7150187520.00000000	-0.01287237	-0.00560407
7150189568.00000000	-0.01301656	-0.00539183
7150192128.00000000	-0.01290695	-0.00534493
7150194688.00000000	-0.01313838	-0.00519335
7150197248.00000000	-0.01281105	-0.00520298
7150199808.00000000	-0.01303980	-0.00531828
7150202368.00000000	-0.01281814	-0.00538758
7150204928.00000000	-0.01308396	-0.00527427
7150207488.00000000	-0.01316793	-0.00521204
7150209536.00000000	-0.01303187	-0.00536844
7150212096.00000000	-0.01305803	-0.00512012
7150214656.00000000	-0.01309560	-0.00521287
7150217216.00000000	-0.01295973	-0.00513025
7150219776.00000000	-0.01331250	-0.00507982
7150222336.00000000	-0.01304509	-0.00510780
7150224896.00000000	-0.01299190	-0.00510705
7150227456.00000000	-0.01321637	-0.00471859
7150230016.00000000	-0.01305075	-0.00494102
7150232064.00000000	-0.01307803	-0.00503663
7150234624.00000000	-0.01322595	-0.00501064
7150237184.00000000	-0.01321691	-0.00480467
7150239744.00000000	-0.01311043	-0.00496502
7150242304.00000000	-0.01312350	-0.00505078
7150244864.00000000	-0.01312150	-0.00497904
7150247424.00000000	-0.01308544	-0.00471171
7150249984.00000000	-0.01318955	-0.00490225
7150252032.00000000	-0.01312588	-0.00493410
7150254592.00000000	-0.01325269	-0.00487885
7150257152.00000000	-0.01329715	-0.00473011
7150259712.00000000	-0.01323868	-0.00476059
7150262272.00000000	-0.01319513	-0.00462895
7150264832.00000000	-0.01311316	-0.00474683
7150267392.00000000	-0.01330702	-0.00455187
7150269952.00000000	-0.01315112	-0.00458373
7150272512.00000000	-0.01343081	-0.00483815
7150274560.00000000	-0.01326438	-0.00448533
7150277120.00000000	-0.01315768	-0.00459339
7150279680.00000000	-0.01324644	-0.00473729
7150282240.00000000	-0.01307481	-0.00447896
7150284800.00000000	-0.01336353	-0.00452741
7150287360.00000000	-0.01308100	-0.00459235
7150289920.00000000	-0.01329847	-0.00443761
7150292480.00000000	-0.01313889	-0.00450273
7150294528.00000000	-0.01322177	-0.00431013
7150297088.00000000	-0.01317617	-0.00436461
7150299648.00000000	-0.01338066	-0.00418899
7150302208.00000000	-0.01335139	-0.00442050
7150304768.00000000	-0.01333045	-0.00444670
7150307328.00000000	-0.01325334	-0.00423856
7150309888.00000000	-0.01326825	-0.00431548
7150312448.00000000	-0.01325087	-0.00428596
7150315008.00000000	-0.01327595	-0.00421495
7150317056.00000000	-0.01334984	-0.00417732
7150319616.00000000	-0.01344616	-0.00390768
7150322176.00000000	-0.01337530	-0.00419476
7150324736.00000000	-0.01323693	-0.00403401
7150327296.00000000	-0.01336035	-0.00412534
7150329856.00000000	-0.01346789	-0.00417010
7150332416.00000000	-0.01332893	-0.00403795
7150334976.00000000	-0.01359346	-0.00407165
7150337024.00000000	-0.01331120	-0.00392812
7150339584.00000000	-0.01319211	-0.00391070
7150342144.00000000	-0.01331220	-0.00401987
7150344704.00000000	-0.01349799	-0.00381140
7150347264.00000000	-0.01343285	-0.00394669
7150349824.00000000	-0.01333489	-0.00380774
7150352384.00000000	-0.01357982	-0.00387344
7150354944.00000000	-0.01337996	-0.00373772
7150357504.00000000	-0.01370081	-0.00387544
7150359552.00000000	-0.01344137	-0.00372161
7150362112.00000000	-0.01343874	-0.00393932
7150364672.00000000	-0.01337254	-0.00388107
7150367232.00000000	-0.01362721	-0.00377371
7150369792.00000000	-0.01356910	-0.00347817
7150372352.00000000	-0.01343854	-0.00358402
7150374912.00000000	-0.01349784	-0.00370899
7150377472.00000000	-0.01347697	-0.00343847
7150379520.00000000	-0.01355278	-0.00348744
7150382080.00000000	-0.01357762	-0.00348482
7150384640.00000000	-0.01371052	-0.00343008
7150387200.00000000	-0.01330150	-0.00367157
7150389760.00000000	-0.01331239	-0.00349952
7150392320.00000000	-0.01348406	-0.00343332
7150394880.00000000	-0.01363810	-0.00355775
7150397440.00000000	-0.01347301	-0.00338384
7150400000.00000000	-0.01336968	-0.00344302
7150402048.00000000	-0.01356461	-0.00329103
7150404608.00000000	-0.01351798	-0.00335853
7150407168.00000000	-0.01343205	-0.00332903
7150409728.00000000	-0.01358846	-0.00312722
7150412288.00000000	-0.01335998	-0.00332135
7150414848.00000000	-0.01354500	-0.00299168
7150417408.00000000	-0.01346979	-0.00322236
7150419968.00000000	-0.01361864	-0.00320307
7150422016.00000000	-0.01378012	-0.00281672
7150424576.00000000	-0.01362016	-0.00315433
7150427136.00000000	-0.01360264	-0.00312808
7150429696.00000000	-0.01365697	-0.00311230
7150432256.00000000	-0.01343147	-0.00308312
7150434816.00000000	-0.01349378	-0.00305782
7150437376.00000000	-0.01373586	-0.00299161
7150439936.00000000	-0.01364541	-0.00288082
7150442496.00000000	-0.01363284	-0.00289830
7150444544.00000000	-0.01344284	-0.00288223
7150447104.00000000	-0.01366629	-0.00293931
7150449664.00000000	-0.01370062	-0.00278436
7150452224.00000000	-0.01343769	-0.00282206
7150454784.00000000	-0.01351201	-0.00283713
7150457344.00000000	-0.01359015	-0.00283519
7150459904.00000000	-0.01360821	-0.00255023
7150462464.00000000	-0.01358257	-0.00276103
7150464512.00000000	-0.01358578	-0.00261415
7150467072.00000000	-0.01377852	-0.00278110
7150469632.00000000	-0.01345552	-0.00251474
7150472192.00000000	-0.01350007	-0.00271244
7150474752.00000000	-0.01379980	-0.00277684
7150477312.00000000	-0.01353793	-0.00254304
7150479872.00000000	-0.01354674	-0.00269807
7150482432.00000000	-0.01360126	-0.00255924
7150484992.00000000	-0.01376925	-0.00259489
7150487040.00000000	-0.01361440	-0.00226767
7150489600.00000000	-0.01362349	-0.00246900
7150492160.00000000	-0.01350412	-0.00258922
7150494720.00000000	-0.01358667	-0.00243340
7150497280.00000000	-0.01361566	-0.00236705
7150499840.00000000	-0.01363738	-0.00223197
7150502400.00000000	-0.01368016	-0.00233566
7150504960.00000000	-0.01360640	-0.00219051
7150507008.00000000	-0.01361818	-0.00222971
7150509568.00000000	-0.01381801	-0.00210913
7150512128.00000000	-0.01360099	-0.00218460
7150514688.00000000	-0.01370636	-0.00208103
7150517248.00000000	-0.01361093	-0.00223321
