# Filename: S21_P_-50_1.dat
# Timestamp: Sun Oct 13 00:06:02 2013

# Column 1:
#	name: freq
#	size: 0
#	type: coordinate
# Column 2:
#	name: Magnitude
#	type: value
# Column 3:
#	name: Phase
#	type: value

5.467400000000e+09	-2.097894982000e+01	7.224209908510e+01
5.467406257820e+09	-2.103368602480e+01	7.279059372310e+01
5.467412515640e+09	-2.087706172450e+01	7.287144789640e+01
5.467418773470e+09	-2.079025146820e+01	7.312292990190e+01
5.467425031290e+09	-2.086702457790e+01	7.251970453240e+01
5.467431289110e+09	-2.087392154390e+01	7.308883017990e+01
5.467437546930e+09	-2.090649495250e+01	7.277082077160e+01
5.467443804760e+09	-2.083975959340e+01	7.415286631370e+01
5.467450062580e+09	-2.081885335880e+01	7.420426272920e+01
5.467456320400e+09	-2.085160729780e+01	7.295077421290e+01
5.467462578220e+09	-2.101695541180e+01	7.235340390530e+01
5.467468836050e+09	-2.075333229570e+01	7.320593909960e+01
5.467475093870e+09	-2.093958320180e+01	7.258074958190e+01
5.467481351690e+09	-2.101476162710e+01	7.290575326070e+01
5.467487609510e+09	-2.087542922270e+01	7.447022241720e+01
5.467493867330e+09	-2.084898168670e+01	7.489134982100e+01
5.467500125160e+09	-2.072344211400e+01	7.277986893360e+01
5.467506382980e+09	-2.088588074660e+01	7.172032328120e+01
5.467512640800e+09	-2.095695947920e+01	7.301551984100e+01
5.467518898620e+09	-2.087353186940e+01	7.250921158840e+01
5.467525156450e+09	-2.075263560520e+01	7.387066781020e+01
5.467531414270e+09	-2.102677510050e+01	7.228622516330e+01
5.467537672090e+09	-2.108189841010e+01	7.341205728440e+01
5.467543929910e+09	-2.089391026450e+01	7.295860413940e+01
5.467550187730e+09	-2.070709763160e+01	7.379461011720e+01
5.467556445560e+09	-2.093012881890e+01	7.233377141890e+01
5.467562703380e+09	-2.088004304460e+01	7.242906625200e+01
5.467568961200e+09	-2.086927351070e+01	7.236356523460e+01
5.467575219020e+09	-2.101659064220e+01	7.312802547010e+01
5.467581476850e+09	-2.087492876670e+01	7.230175481220e+01
5.467587734670e+09	-2.089501291950e+01	7.323285737120e+01
5.467593992490e+09	-2.119594434700e+01	7.280551584720e+01
5.467600250310e+09	-2.107721455120e+01	7.346423971130e+01
5.467606508140e+09	-2.083519948820e+01	7.205767992950e+01
5.467612765960e+09	-2.098597231000e+01	7.245957945250e+01
5.467619023780e+09	-2.107821447150e+01	7.359010532870e+01
5.467625281600e+09	-2.069272352440e+01	7.184197356090e+01
5.467631539420e+09	-2.087104036220e+01	7.469486112640e+01
5.467637797250e+09	-2.081776114050e+01	7.336601747940e+01
5.467644055070e+09	-2.088623418480e+01	7.227435425090e+01
5.467650312890e+09	-2.088955345940e+01	7.401940746240e+01
5.467656570710e+09	-2.108446083550e+01	7.244210996610e+01
5.467662828540e+09	-2.082491695630e+01	7.236802562800e+01
5.467669086360e+09	-2.088505322860e+01	7.378485396290e+01
5.467675344180e+09	-2.099635026040e+01	7.359282551280e+01
5.467681602000e+09	-2.087766292020e+01	7.208408046370e+01
5.467687859820e+09	-2.101670386530e+01	7.354640589470e+01
5.467694117650e+09	-2.064608327660e+01	7.320594442620e+01
5.467700375470e+09	-2.073171305610e+01	7.200731106330e+01
5.467706633290e+09	-2.096917362350e+01	7.232981059580e+01
5.467712891110e+09	-2.082640452170e+01	7.399069704110e+01
5.467719148940e+09	-2.088200214860e+01	7.190934261490e+01
5.467725406760e+09	-2.112879053250e+01	7.335205079790e+01
5.467731664580e+09	-2.091056550680e+01	7.340835481410e+01
5.467737922400e+09	-2.100260683310e+01	7.268829443310e+01
5.467744180230e+09	-2.088688237910e+01	7.279298501280e+01
5.467750438050e+09	-2.081062485300e+01	7.254090959140e+01
5.467756695870e+09	-2.102069700950e+01	7.285041386840e+01
5.467762953690e+09	-2.094978257790e+01	7.212416663930e+01
5.467769211510e+09	-2.100287796660e+01	7.283041200850e+01
5.467775469340e+09	-2.103011263620e+01	7.253924632120e+01
5.467781727160e+09	-2.072963853490e+01	7.350534554970e+01
5.467787984980e+09	-2.098329673770e+01	7.409073575670e+01
5.467794242800e+09	-2.090394430510e+01	7.262217544240e+01
5.467800500630e+09	-2.096149899460e+01	7.120679492280e+01
5.467806758450e+09	-2.120193198830e+01	7.322333084060e+01
5.467813016270e+09	-2.094968084890e+01	7.294234500600e+01
5.467819274090e+09	-2.078104604060e+01	7.268845318020e+01
5.467825531910e+09	-2.073582391240e+01	7.332197048010e+01
5.467831789740e+09	-2.095535589560e+01	7.342024073660e+01
5.467838047560e+09	-2.091824324600e+01	7.222536170180e+01
5.467844305380e+09	-2.098397903680e+01	7.452531971120e+01
5.467850563200e+09	-2.089931866830e+01	7.183073754380e+01
5.467856821030e+09	-2.097622975780e+01	7.162061020650e+01
5.467863078850e+09	-2.084671886050e+01	7.193418174050e+01
5.467869336670e+09	-2.066201549990e+01	7.331411555660e+01
5.467875594490e+09	-2.086646065020e+01	7.304132403360e+01
5.467881852320e+09	-2.092178587840e+01	7.119057189500e+01
5.467888110140e+09	-2.082434394290e+01	7.172414224140e+01
5.467894367960e+09	-2.076430074140e+01	7.304456253470e+01
5.467900625780e+09	-2.082787118410e+01	7.200907851210e+01
5.467906883600e+09	-2.099566388110e+01	7.192603047670e+01
5.467913141430e+09	-2.121661782470e+01	7.226809242150e+01
5.467919399250e+09	-2.099875943660e+01	7.267918587250e+01
5.467925657070e+09	-2.094050830080e+01	7.305651768740e+01
5.467931914890e+09	-2.094932128070e+01	7.325678531980e+01
5.467938172720e+09	-2.084567814870e+01	7.221181220290e+01
5.467944430540e+09	-2.073661291790e+01	7.346091873970e+01
5.467950688360e+09	-2.089234400040e+01	7.316389116730e+01
5.467956946180e+09	-2.092502206340e+01	7.297516064310e+01
5.467963204010e+09	-2.085715999580e+01	7.139690257760e+01
5.467969461830e+09	-2.093354889720e+01	7.236957342220e+01
5.467975719650e+09	-2.078831808810e+01	7.334938173080e+01
5.467981977470e+09	-2.071879692290e+01	7.305927999690e+01
5.467988235290e+09	-2.081294614700e+01	7.286972037790e+01
5.467994493120e+09	-2.086721434120e+01	7.261048218090e+01
5.468000750940e+09	-2.091633214550e+01	7.137776320240e+01
5.468007008760e+09	-2.079362721990e+01	7.230458110330e+01
5.468013266580e+09	-2.101579189470e+01	7.354078325880e+01
5.468019524410e+09	-2.083071052280e+01	7.147042252290e+01
5.468025782230e+09	-2.094008654660e+01	7.295003139870e+01
5.468032040050e+09	-2.092218960340e+01	7.195369645230e+01
5.468038297870e+09	-2.099084525850e+01	7.239377829560e+01
5.468044555690e+09	-2.069727036810e+01	7.335853742470e+01
5.468050813520e+09	-2.088284184890e+01	7.219740628500e+01
5.468057071340e+09	-2.094585989220e+01	7.238559695900e+01
5.468063329160e+09	-2.080574621700e+01	7.252198538330e+01
5.468069586980e+09	-2.082577522480e+01	7.154486516240e+01
5.468075844810e+09	-2.064771917840e+01	7.229337040720e+01
5.468082102630e+09	-2.101738809750e+01	7.306967772460e+01
5.468088360450e+09	-2.102710456200e+01	7.245077642190e+01
5.468094618270e+09	-2.078327774480e+01	7.259964937490e+01
5.468100876100e+09	-2.102904516460e+01	7.230182392010e+01
5.468107133920e+09	-2.100584999330e+01	7.250568870060e+01
5.468113391740e+09	-2.093634579340e+01	7.218608543680e+01
5.468119649560e+09	-2.094257649150e+01	7.244305302880e+01
5.468125907380e+09	-2.085643711110e+01	7.251581445150e+01
5.468132165210e+09	-2.096347852560e+01	7.227824134080e+01
5.468138423030e+09	-2.097653319030e+01	7.210999077510e+01
5.468144680850e+09	-2.093846773520e+01	7.309803477800e+01
5.468150938670e+09	-2.122313394850e+01	7.224601688610e+01
5.468157196500e+09	-2.088321461330e+01	7.224355665110e+01
5.468163454320e+09	-2.086661872730e+01	7.207685639600e+01
5.468169712140e+09	-2.115184463300e+01	7.243625520470e+01
5.468175969960e+09	-2.102882531780e+01	7.375406603210e+01
5.468182227780e+09	-2.095175888830e+01	7.125273989550e+01
5.468188485610e+09	-2.105234516470e+01	7.136131510180e+01
5.468194743430e+09	-2.092633373790e+01	7.176740167570e+01
5.468201001250e+09	-2.088866104250e+01	7.196585129820e+01
5.468207259070e+09	-2.074806471460e+01	7.263649335300e+01
5.468213516900e+09	-2.087704719980e+01	7.363070049760e+01
5.468219774720e+09	-2.081336091100e+01	7.171768001280e+01
5.468226032540e+09	-2.082977550990e+01	7.123630783550e+01
5.468232290360e+09	-2.080194378450e+01	7.271425339680e+01
5.468238548190e+09	-2.075810612800e+01	7.216080174430e+01
5.468244806010e+09	-2.099885561700e+01	7.204450062040e+01
5.468251063830e+09	-2.091235410580e+01	7.230120199360e+01
5.468257321650e+09	-2.093833612780e+01	7.077213499110e+01
5.468263579470e+09	-2.085317931990e+01	7.275044338440e+01
5.468269837300e+09	-2.080645366260e+01	7.265768695060e+01
5.468276095120e+09	-2.095618240000e+01	7.310231657930e+01
5.468282352940e+09	-2.108263679210e+01	7.259044477910e+01
5.468288610760e+09	-2.080913334940e+01	7.235666557110e+01
5.468294868590e+09	-2.086124013230e+01	7.128999782330e+01
5.468301126410e+09	-2.089317530030e+01	7.209967060110e+01
5.468307384230e+09	-2.093212545930e+01	7.329696606960e+01
5.468313642050e+09	-2.106375674070e+01	7.175626771010e+01
5.468319899870e+09	-2.092142058750e+01	7.138992469210e+01
5.468326157700e+09	-2.093333474090e+01	7.190744148370e+01
